ts,sym,bid,ask,bsz,asz
2025-09-03T09:30:03.990000,DEMO,99.960000,99.980000,349,327
2025-09-03T09:30:04,DEMO,99.960000,99.980000,300,280
2025-09-03T09:30:04.010000,DEMO,99.960000,99.980000,301,283
2025-09-03T09:30:04.020000,DEMO,99.960000,99.980000,302,286
2025-09-03T09:30:04.030000,DEMO,99.940000,99.960000,303,289
2025-09-03T09:30:04.040000,DEMO,99.940000,99.960000,304,292
2025-09-03T09:30:04.050000,DEMO,99.940000,99.960000,305,295
2025-09-03T09:30:04.060000,DEMO,99.950000,99.970000,306,298
2025-09-03T09:30:04.070000,DEMO,99.950000,99.970000,307,301
2025-09-03T09:30:04.080000,DEMO,99.950000,99.970000,308,304
2025-09-03T09:30:04.090000,DEMO,99.950000,99.970000,309,307
2025-09-03T09:30:04.100000,DEMO,99.950000,99.970000,310,310
2025-09-03T09:30:04.110000,DEMO,99.950000,99.970000,311,313
2025-09-03T09:30:04.120000,DEMO,99.950000,99.970000,312,316
2025-09-03T09:30:04.130000,DEMO,99.960000,99.980000,313,319
2025-09-03T09:30:04.140000,DEMO,99.960000,99.980000,314,322
2025-09-03T09:30:04.150000,DEMO,99.960000,99.980000,315,325
2025-09-03T09:30:04.160000,DEMO,99.940000,99.960000,316,328
2025-09-03T09:30:04.170000,DEMO,99.940000,99.960000,317,281
2025-09-03T09:30:04.180000,DEMO,99.940000,99.960000,318,284
2025-09-03T09:30:04.190000,DEMO,99.940000,99.960000,319,287
2025-09-03T09:30:04.200000,DEMO,99.950000,99.970000,320,290
2025-09-03T09:30:04.210000,DEMO,99.950000,99.970000,321,293
2025-09-03T09:30:04.220000,DEMO,99.950000,99.970000,322,296
2025-09-03T09:30:04.230000,DEMO,99.950000,99.970000,323,299
2025-09-03T09:30:04.240000,DEMO,99.950000,99.970000,324,302
2025-09-03T09:30:04.250000,DEMO,99.950000,99.970000,325,305
2025-09-03T09:30:04.260000,DEMO,99.950000,99.970000,326,308
2025-09-03T09:30:04.270000,DEMO,99.960000,99.980000,327,311
2025-09-03T09:30:04.280000,DEMO,99.960000,99.980000,328,314
2025-09-03T09:30:04.290000,DEMO,99.940000,99.960000,329,317
2025-09-03T09:30:04.300000,DEMO,99.940000,99.960000,330,320
2025-09-03T09:30:04.310000,DEMO,99.940000,99.960000,331,323
2025-09-03T09:30:04.320000,DEMO,99.940000,99.960000,332,326
2025-09-03T09:30:04.330000,DEMO,99.940000,99.960000,333,329
2025-09-03T09:30:04.340000,DEMO,99.950000,99.970000,334,282
2025-09-03T09:30:04.350000,DEMO,99.950000,99.970000,335,285
2025-09-03T09:30:04.360000,DEMO,99.950000,99.970000,336,288
2025-09-03T09:30:04.370000,DEMO,99.950000,99.970000,337,291
2025-09-03T09:30:04.380000,DEMO,99.950000,99.970000,338,294
2025-09-03T09:30:04.390000,DEMO,99.950000,99.970000,339,297
2025-09-03T09:30:04.400000,DEMO,99.950000,99.970000,340,300
2025-09-03T09:30:04.410000,DEMO,99.960000,99.980000,341,303
2025-09-03T09:30:04.420000,DEMO,99.940000,99.960000,342,306
2025-09-03T09:30:04.430000,DEMO,99.940000,99.960000,343,309
2025-09-03T09:30:04.440000,DEMO,99.940000,99.960000,344,312
2025-09-03T09:30:04.450000,DEMO,99.940000,99.960000,345,315
2025-09-03T09:30:04.460000,DEMO,99.940000,99.960000,346,318
2025-09-03T09:30:04.470000,DEMO,99.940000,99.960000,347,321
2025-09-03T09:30:04.480000,DEMO,99.950000,99.970000,348,324
2025-09-03T09:30:04.490000,DEMO,99.950000,99.970000,349,327
2025-09-03T09:30:04.500000,DEMO,99.950000,99.970000,300,280
2025-09-03T09:30:04.510000,DEMO,99.950000,99.970000,301,283
2025-09-03T09:30:04.520000,DEMO,99.950000,99.970000,302,286
2025-09-03T09:30:04.530000,DEMO,99.950000,99.970000,303,289
2025-09-03T09:30:04.540000,DEMO,99.950000,99.970000,304,292
2025-09-03T09:30:04.550000,DEMO,99.940000,99.960000,305,295
2025-09-03T09:30:04.560000,DEMO,99.940000,99.960000,306,298
2025-09-03T09:30:04.570000,DEMO,99.940000,99.960000,307,301
2025-09-03T09:30:04.580000,DEMO,99.940000,99.960000,308,304
2025-09-03T09:30:04.590000,DEMO,99.940000,99.960000,309,307
2025-09-03T09:30:04.600000,DEMO,99.940000,99.960000,310,310
2025-09-03T09:30:04.610000,DEMO,99.940000,99.960000,311,313
2025-09-03T09:30:04.620000,DEMO,99.950000,99.970000,312,316
2025-09-03T09:30:04.630000,DEMO,99.950000,99.970000,313,319
2025-09-03T09:30:04.640000,DEMO,99.950000,99.970000,314,322
2025-09-03T09:30:04.650000,DEMO,99.950000,99.970000,315,325
2025-09-03T09:30:04.660000,DEMO,99.950000,99.970000,316,328
2025-09-03T09:30:04.670000,DEMO,99.950000,99.970000,317,281
2025-09-03T09:30:04.680000,DEMO,99.930000,99.950000,318,284
2025-09-03T09:30:04.690000,DEMO,99.940000,99.960000,319,287
2025-09-03T09:30:04.700000,DEMO,99.940000,99.960000,320,290
2025-09-03T09:30:04.710000,DEMO,99.940000,99.960000,321,293
2025-09-03T09:30:04.720000,DEMO,99.940000,99.960000,322,296
2025-09-03T09:30:04.730000,DEMO,99.940000,99.960000,323,299
2025-09-03T09:30:04.740000,DEMO,99.940000,99.960000,324,302
2025-09-03T09:30:04.750000,DEMO,99.940000,99.960000,325,305
2025-09-03T09:30:04.760000,DEMO,99.950000,99.970000,326,308
2025-09-03T09:30:04.770000,DEMO,99.950000,99.970000,327,311
2025-09-03T09:30:04.780000,DEMO,99.950000,99.970000,328,314
2025-09-03T09:30:04.790000,DEMO,99.950000,99.970000,329,317
2025-09-03T09:30:04.800000,DEMO,99.950000,99.970000,330,320
2025-09-03T09:30:04.810000,DEMO,99.930000,99.950000,331,323
2025-09-03T09:30:04.820000,DEMO,99.930000,99.950000,332,326
2025-09-03T09:30:04.830000,DEMO,99.940000,99.960000,333,329
2025-09-03T09:30:04.840000,DEMO,99.940000,99.960000,334,282
2025-09-03T09:30:04.850000,DEMO,99.940000,99.960000,335,285
2025-09-03T09:30:04.860000,DEMO,99.940000,99.960000,336,288
2025-09-03T09:30:04.870000,DEMO,99.940000,99.960000,337,291
2025-09-03T09:30:04.880000,DEMO,99.940000,99.960000,338,294
2025-09-03T09:30:04.890000,DEMO,99.940000,99.960000,339,297
2025-09-03T09:30:04.900000,DEMO,99.950000,99.970000,340,300
2025-09-03T09:30:04.910000,DEMO,99.950000,99.970000,341,303
2025-09-03T09:30:04.920000,DEMO,99.950000,99.970000,342,306
2025-09-03T09:30:04.930000,DEMO,99.950000,99.970000,343,309
2025-09-03T09:30:04.940000,DEMO,99.930000,99.950000,344,312
2025-09-03T09:30:04.950000,DEMO,99.930000,99.950000,345,315
2025-09-03T09:30:04.960000,DEMO,99.930000,99.950000,346,318
2025-09-03T09:30:04.970000,DEMO,99.940000,99.960000,347,321
2025-09-03T09:30:04.980000,DEMO,99.940000,99.960000,348,324
2025-09-03T09:30:04.990000,DEMO,99.940000,99.960000,349,327
2025-09-03T09:30:05,DEMO,99.940000,99.960000,300,280
2025-09-03T09:30:05.010000,DEMO,99.940000,99.960000,301,283
2025-09-03T09:30:05.020000,DEMO,99.940000,99.960000,302,286
2025-09-03T09:30:05.030000,DEMO,99.940000,99.960000,303,289
2025-09-03T09:30:05.040000,DEMO,99.950000,99.970000,304,292
2025-09-03T09:30:05.050000,DEMO,99.950000,99.970000,305,295
2025-09-03T09:30:05.060000,DEMO,99.950000,99.970000,306,298
2025-09-03T09:30:05.070000,DEMO,99.930000,99.950000,307,301
2025-09-03T09:30:05.080000,DEMO,99.930000,99.950000,308,304
2025-09-03T09:30:05.090000,DEMO,99.930000,99.950000,309,307
2025-09-03T09:30:05.100000,DEMO,99.930000,99.950000,310,310
2025-09-03T09:30:05.110000,DEMO,99.940000,99.960000,311,313
2025-09-03T09:30:05.120000,DEMO,99.940000,99.960000,312,316
2025-09-03T09:30:05.130000,DEMO,99.940000,99.960000,313,319
2025-09-03T09:30:05.140000,DEMO,99.940000,99.960000,314,322
2025-09-03T09:30:05.150000,DEMO,99.940000,99.960000,315,325
2025-09-03T09:30:05.160000,DEMO,99.940000,99.960000,316,328
2025-09-03T09:30:05.170000,DEMO,99.940000,99.960000,317,281
2025-09-03T09:30:05.180000,DEMO,99.950000,99.970000,318,284
2025-09-03T09:30:05.190000,DEMO,99.950000,99.970000,319,287
2025-09-03T09:30:05.200000,DEMO,99.930000,99.950000,320,290
2025-09-03T09:30:05.210000,DEMO,99.930000,99.950000,321,293
2025-09-03T09:30:05.220000,DEMO,99.930000,99.950000,322,296
2025-09-03T09:30:05.230000,DEMO,99.930000,99.950000,323,299
2025-09-03T09:30:05.240000,DEMO,99.930000,99.950000,324,302
2025-09-03T09:30:05.250000,DEMO,99.940000,99.960000,325,305
2025-09-03T09:30:05.260000,DEMO,99.940000,99.960000,326,308
2025-09-03T09:30:05.270000,DEMO,99.940000,99.960000,327,311
2025-09-03T09:30:05.280000,DEMO,99.940000,99.960000,328,314
2025-09-03T09:30:05.290000,DEMO,99.940000,99.960000,329,317
2025-09-03T09:30:05.300000,DEMO,99.940000,99.960000,330,320
2025-09-03T09:30:05.310000,DEMO,99.940000,99.960000,331,323
2025-09-03T09:30:05.320000,DEMO,99.950000,99.970000,332,326
2025-09-03T09:30:05.330000,DEMO,99.930000,99.950000,333,329
2025-09-03T09:30:05.340000,DEMO,99.930000,99.950000,334,282
2025-09-03T09:30:05.350000,DEMO,99.930000,99.950000,335,285
2025-09-03T09:30:05.360000,DEMO,99.930000,99.950000,336,288
2025-09-03T09:30:05.370000,DEMO,99.930000,99.950000,337,291
2025-09-03T09:30:05.380000,DEMO,99.930000,99.950000,338,294
2025-09-03T09:30:05.390000,DEMO,99.940000,99.960000,339,297
2025-09-03T09:30:05.400000,DEMO,99.940000,99.960000,340,300
2025-09-03T09:30:05.410000,DEMO,99.940000,99.960000,341,303
2025-09-03T09:30:05.420000,DEMO,99.940000,99.960000,342,306
2025-09-03T09:30:05.430000,DEMO,99.940000,99.960000,343,309
2025-09-03T09:30:05.440000,DEMO,99.940000,99.960000,344,312
2025-09-03T09:30:05.450000,DEMO,99.940000,99.960000,345,315
2025-09-03T09:30:05.460000,DEMO,99.930000,99.950000,346,318
2025-09-03T09:30:05.470000,DEMO,99.930000,99.950000,347,321
2025-09-03T09:30:05.480000,DEMO,99.930000,99.950000,348,324
2025-09-03T09:30:05.490000,DEMO,99.930000,99.950000,349,327
2025-09-03T09:30:05.500000,DEMO,99.930000,99.950000,300,280
2025-09-03T09:30:05.510000,DEMO,99.930000,99.950000,301,283
2025-09-03T09:30:05.520000,DEMO,99.930000,99.950000,302,286
2025-09-03T09:30:05.530000,DEMO,99.940000,99.960000,303,289
2025-09-03T09:30:05.540000,DEMO,99.940000,99.960000,304,292
2025-09-03T09:30:05.550000,DEMO,99.940000,99.960000,305,295
2025-09-03T09:30:05.560000,DEMO,99.940000,99.960000,306,298
2025-09-03T09:30:05.570000,DEMO,99.940000,99.960000,307,301
2025-09-03T09:30:05.580000,DEMO,99.940000,99.960000,308,304
2025-09-03T09:30:05.590000,DEMO,99.920000,99.940000,309,307
2025-09-03T09:30:05.600000,DEMO,99.930000,99.950000,310,310
2025-09-03T09:30:05.610000,DEMO,99.930000,99.950000,311,313
2025-09-03T09:30:05.620000,DEMO,99.930000,99.950000,312,316
2025-09-03T09:30:05.630000,DEMO,99.930000,99.950000,313,319
2025-09-03T09:30:05.640000,DEMO,99.930000,99.950000,314,322
2025-09-03T09:30:05.650000,DEMO,99.930000,99.950000,315,325
2025-09-03T09:30:05.660000,DEMO,99.930000,99.950000,316,328
2025-09-03T09:30:05.670000,DEMO,99.940000,99.960000,317,281
2025-09-03T09:30:05.680000,DEMO,99.940000,99.960000,318,284
2025-09-03T09:30:05.690000,DEMO,99.940000,99.960000,319,287
2025-09-03T09:30:05.700000,DEMO,99.940000,99.960000,320,290
2025-09-03T09:30:05.710000,DEMO,99.940000,99.960000,321,293
2025-09-03T09:30:05.720000,DEMO,99.920000,99.940000,322,296
2025-09-03T09:30:05.730000,DEMO,99.920000,99.940000,323,299
2025-09-03T09:30:05.740000,DEMO,99.930000,99.950000,324,302
2025-09-03T09:30:05.750000,DEMO,99.930000,99.950000,325,305
2025-09-03T09:30:05.760000,DEMO,99.930000,99.950000,326,308
2025-09-03T09:30:05.770000,DEMO,99.930000,99.950000,327,311
2025-09-03T09:30:05.780000,DEMO,99.930000,99.950000,328,314
2025-09-03T09:30:05.790000,DEMO,99.930000,99.950000,329,317
2025-09-03T09:30:05.800000,DEMO,99.930000,99.950000,330,320
2025-09-03T09:30:05.810000,DEMO,99.940000,99.960000,331,323
2025-09-03T09:30:05.820000,DEMO,99.940000,99.960000,332,326
2025-09-03T09:30:05.830000,DEMO,99.940000,99.960000,333,329
2025-09-03T09:30:05.840000,DEMO,99.940000,99.960000,334,282
2025-09-03T09:30:05.850000,DEMO,99.920000,99.940000,335,285
2025-09-03T09:30:05.860000,DEMO,99.920000,99.940000,336,288
2025-09-03T09:30:05.870000,DEMO,99.920000,99.940000,337,291
2025-09-03T09:30:05.880000,DEMO,99.930000,99.950000,338,294
2025-09-03T09:30:05.890000,DEMO,99.930000,99.950000,339,297
2025-09-03T09:30:05.900000,DEMO,99.930000,99.950000,340,300
2025-09-03T09:30:05.910000,DEMO,99.930000,99.950000,341,303
2025-09-03T09:30:05.920000,DEMO,99.930000,99.950000,342,306
2025-09-03T09:30:05.930000,DEMO,99.930000,99.950000,343,309
2025-09-03T09:30:05.940000,DEMO,99.930000,99.950000,344,312
2025-09-03T09:30:05.950000,DEMO,99.940000,99.960000,345,315
2025-09-03T09:30:05.960000,DEMO,99.940000,99.960000,346,318
2025-09-03T09:30:05.970000,DEMO,99.940000,99.960000,347,321
2025-09-03T09:30:05.980000,DEMO,99.920000,99.940000,348,324
2025-09-03T09:30:05.990000,DEMO,99.920000,99.940000,349,327
2025-09-03T09:30:06,DEMO,99.920000,99.940000,300,280
2025-09-03T09:30:06.010000,DEMO,99.920000,99.940000,301,283
2025-09-03T09:30:06.020000,DEMO,99.930000,99.950000,302,286
2025-09-03T09:30:06.030000,DEMO,99.930000,99.950000,303,289
2025-09-03T09:30:06.040000,DEMO,99.930000,99.950000,304,292
2025-09-03T09:30:06.050000,DEMO,99.930000,99.950000,305,295
2025-09-03T09:30:06.060000,DEMO,99.930000,99.950000,306,298
2025-09-03T09:30:06.070000,DEMO,99.930000,99.950000,307,301
2025-09-03T09:30:06.080000,DEMO,99.930000,99.950000,308,304
2025-09-03T09:30:06.090000,DEMO,99.940000,99.960000,309,307
2025-09-03T09:30:06.100000,DEMO,99.940000,99.960000,310,310
2025-09-03T09:30:06.110000,DEMO,99.920000,99.940000,311,313
2025-09-03T09:30:06.120000,DEMO,99.920000,99.940000,312,316
2025-09-03T09:30:06.130000,DEMO,99.920000,99.940000,313,319
2025-09-03T09:30:06.140000,DEMO,99.920000,99.940000,314,322
2025-09-03T09:30:06.150000,DEMO,99.920000,99.940000,315,325
2025-09-03T09:30:06.160000,DEMO,99.930000,99.950000,316,328
2025-09-03T09:30:06.170000,DEMO,99.930000,99.950000,317,281
2025-09-03T09:30:06.180000,DEMO,99.930000,99.950000,318,284
2025-09-03T09:30:06.190000,DEMO,99.930000,99.950000,319,287
2025-09-03T09:30:06.200000,DEMO,99.930000,99.950000,320,290
2025-09-03T09:30:06.210000,DEMO,99.930000,99.950000,321,293
2025-09-03T09:30:06.220000,DEMO,99.930000,99.950000,322,296
2025-09-03T09:30:06.230000,DEMO,99.940000,99.960000,323,299
2025-09-03T09:30:06.240000,DEMO,99.920000,99.940000,324,302
2025-09-03T09:30:06.250000,DEMO,99.920000,99.940000,325,305
2025-09-03T09:30:06.260000,DEMO,99.920000,99.940000,326,308
2025-09-03T09:30:06.270000,DEMO,99.920000,99.940000,327,311
2025-09-03T09:30:06.280000,DEMO,99.920000,99.940000,328,314
2025-09-03T09:30:06.290000,DEMO,99.920000,99.940000,329,317
2025-09-03T09:30:06.300000,DEMO,99.930000,99.950000,330,320
2025-09-03T09:30:06.310000,DEMO,99.930000,99.950000,331,323
2025-09-03T09:30:06.320000,DEMO,99.930000,99.950000,332,326
2025-09-03T09:30:06.330000,DEMO,99.930000,99.950000,333,329
2025-09-03T09:30:06.340000,DEMO,99.930000,99.950000,334,282
2025-09-03T09:30:06.350000,DEMO,99.930000,99.950000,335,285
2025-09-03T09:30:06.360000,DEMO,99.930000,99.950000,336,288
2025-09-03T09:30:06.370000,DEMO,99.920000,99.940000,337,291
2025-09-03T09:30:06.380000,DEMO,99.920000,99.940000,338,294
2025-09-03T09:30:06.390000,DEMO,99.920000,99.940000,339,297
2025-09-03T09:30:06.400000,DEMO,99.920000,99.940000,340,300
2025-09-03T09:30:06.410000,DEMO,99.920000,99.940000,341,303
2025-09-03T09:30:06.420000,DEMO,99.920000,99.940000,342,306
2025-09-03T09:30:06.430000,DEMO,99.920000,99.940000,343,309
2025-09-03T09:30:06.440000,DEMO,99.930000,99.950000,344,312
2025-09-03T09:30:06.450000,DEMO,99.930000,99.950000,345,315
2025-09-03T09:30:06.460000,DEMO,99.930000,99.950000,346,318
2025-09-03T09:30:06.470000,DEMO,99.930000,99.950000,347,321
2025-09-03T09:30:06.480000,DEMO,99.930000,99.950000,348,324
2025-09-03T09:30:06.490000,DEMO,99.930000,99.950000,349,327
2025-09-03T09:30:06.500000,DEMO,99.910000,99.930000,300,280
2025-09-03T09:30:06.510000,DEMO,99.920000,99.940000,301,283
2025-09-03T09:30:06.520000,DEMO,99.920000,99.940000,302,286
2025-09-03T09:30:06.530000,DEMO,99.920000,99.940000,303,289
2025-09-03T09:30:06.540000,DEMO,99.920000,99.940000,304,292
2025-09-03T09:30:06.550000,DEMO,99.920000,99.940000,305,295
2025-09-03T09:30:06.560000,DEMO,99.920000,99.940000,306,298
2025-09-03T09:30:06.570000,DEMO,99.920000,99.940000,307,301
2025-09-03T09:30:06.580000,DEMO,99.930000,99.950000,308,304
2025-09-03T09:30:06.590000,DEMO,99.930000,99.950000,309,307
2025-09-03T09:30:06.600000,DEMO,99.930000,99.950000,310,310
2025-09-03T09:30:06.610000,DEMO,99.930000,99.950000,311,313
2025-09-03T09:30:06.620000,DEMO,99.930000,99.950000,312,316
2025-09-03T09:30:06.630000,DEMO,99.910000,99.930000,313,319
2025-09-03T09:30:06.640000,DEMO,99.910000,99.930000,314,322
2025-09-03T09:30:06.650000,DEMO,99.920000,99.940000,315,325
2025-09-03T09:30:06.660000,DEMO,99.920000,99.940000,316,328
2025-09-03T09:30:06.670000,DEMO,99.920000,99.940000,317,281
2025-09-03T09:30:06.680000,DEMO,99.920000,99.940000,318,284
2025-09-03T09:30:06.690000,DEMO,99.920000,99.940000,319,287
2025-09-03T09:30:06.700000,DEMO,99.920000,99.940000,320,290
2025-09-03T09:30:06.710000,DEMO,99.920000,99.940000,321,293
2025-09-03T09:30:06.720000,DEMO,99.930000,99.950000,322,296
2025-09-03T09:30:06.730000,DEMO,99.930000,99.950000,323,299
2025-09-03T09:30:06.740000,DEMO,99.930000,99.950000,324,302
2025-09-03T09:30:06.750000,DEMO,99.930000,99.950000,325,305
2025-09-03T09:30:06.760000,DEMO,99.910000,99.930000,326,308
2025-09-03T09:30:06.770000,DEMO,99.910000,99.930000,327,311
2025-09-03T09:30:06.780000,DEMO,99.910000,99.930000,328,314
2025-09-03T09:30:06.790000,DEMO,99.920000,99.940000,329,317
2025-09-03T09:30:06.800000,DEMO,99.920000,99.940000,330,320
2025-09-03T09:30:06.810000,DEMO,99.920000,99.940000,331,323
2025-09-03T09:30:06.820000,DEMO,99.920000,99.940000,332,326
2025-09-03T09:30:06.830000,DEMO,99.920000,99.940000,333,329
2025-09-03T09:30:06.840000,DEMO,99.920000,99.940000,334,282
2025-09-03T09:30:06.850000,DEMO,99.920000,99.940000,335,285
2025-09-03T09:30:06.860000,DEMO,99.930000,99.950000,336,288
2025-09-03T09:30:06.870000,DEMO,99.930000,99.950000,337,291
2025-09-03T09:30:06.880000,DEMO,99.930000,99.950000,338,294
2025-09-03T09:30:06.890000,DEMO,99.910000,99.930000,339,297
2025-09-03T09:30:06.900000,DEMO,99.910000,99.930000,340,300
2025-09-03T09:30:06.910000,DEMO,99.910000,99.930000,341,303
2025-09-03T09:30:06.920000,DEMO,99.910000,99.930000,342,306
2025-09-03T09:30:06.930000,DEMO,99.920000,99.940000,343,309
2025-09-03T09:30:06.940000,DEMO,99.920000,99.940000,344,312
2025-09-03T09:30:06.950000,DEMO,99.920000,99.940000,345,315
2025-09-03T09:30:06.960000,DEMO,99.920000,99.940000,346,318
2025-09-03T09:30:06.970000,DEMO,99.920000,99.940000,347,321
2025-09-03T09:30:06.980000,DEMO,99.920000,99.940000,348,324
2025-09-03T09:30:06.990000,DEMO,99.920000,99.940000,349,327
2025-09-03T09:30:07,DEMO,99.930000,99.950000,300,280
2025-09-03T09:30:07.010000,DEMO,99.930000,99.950000,301,283
2025-09-03T09:30:07.020000,DEMO,99.910000,99.930000,302,286
2025-09-03T09:30:07.030000,DEMO,99.910000,99.930000,303,289
2025-09-03T09:30:07.040000,DEMO,99.910000,99.930000,304,292
2025-09-03T09:30:07.050000,DEMO,99.910000,99.930000,305,295
2025-09-03T09:30:07.060000,DEMO,99.910000,99.930000,306,298
2025-09-03T09:30:07.070000,DEMO,99.920000,99.940000,307,301
2025-09-03T09:30:07.080000,DEMO,99.920000,99.940000,308,304
2025-09-03T09:30:07.090000,DEMO,99.920000,99.940000,309,307
2025-09-03T09:30:07.100000,DEMO,99.920000,99.940000,310,310
2025-09-03T09:30:07.110000,DEMO,99.920000,99.940000,311,313
2025-09-03T09:30:07.120000,DEMO,99.920000,99.940000,312,316
2025-09-03T09:30:07.130000,DEMO,99.920000,99.940000,313,319
2025-09-03T09:30:07.140000,DEMO,99.930000,99.950000,314,322
2025-09-03T09:30:07.150000,DEMO,99.910000,99.930000,315,325
2025-09-03T09:30:07.160000,DEMO,99.910000,99.930000,316,328
2025-09-03T09:30:07.170000,DEMO,99.910000,99.930000,317,281
2025-09-03T09:30:07.180000,DEMO,99.910000,99.930000,318,284
2025-09-03T09:30:07.190000,DEMO,99.910000,99.930000,319,287
2025-09-03T09:30:07.200000,DEMO,99.910000,99.930000,320,290
2025-09-03T09:30:07.210000,DEMO,99.920000,99.940000,321,293
2025-09-03T09:30:07.220000,DEMO,99.920000,99.940000,322,296
2025-09-03T09:30:07.230000,DEMO,99.920000,99.940000,323,299
2025-09-03T09:30:07.240000,DEMO,99.920000,99.940000,324,302
2025-09-03T09:30:07.250000,DEMO,99.920000,99.940000,325,305
2025-09-03T09:30:07.260000,DEMO,99.920000,99.940000,326,308
2025-09-03T09:30:07.270000,DEMO,99.920000,99.940000,327,311
2025-09-03T09:30:07.280000,DEMO,99.910000,99.930000,328,314
2025-09-03T09:30:07.290000,DEMO,99.910000,99.930000,329,317
2025-09-03T09:30:07.300000,DEMO,99.910000,99.930000,330,320
2025-09-03T09:30:07.310000,DEMO,99.910000,99.930000,331,323
2025-09-03T09:30:07.320000,DEMO,99.910000,99.930000,332,326
2025-09-03T09:30:07.330000,DEMO,99.910000,99.930000,333,329
2025-09-03T09:30:07.340000,DEMO,99.910000,99.930000,334,282
2025-09-03T09:30:07.350000,DEMO,99.920000,99.940000,335,285
2025-09-03T09:30:07.360000,DEMO,99.920000,99.940000,336,288
2025-09-03T09:30:07.370000,DEMO,99.920000,99.940000,337,291
2025-09-03T09:30:07.380000,DEMO,99.920000,99.940000,338,294
2025-09-03T09:30:07.390000,DEMO,99.920000,99.940000,339,297
2025-09-03T09:30:07.400000,DEMO,99.920000,99.940000,340,300
2025-09-03T09:30:07.410000,DEMO,99.900000,99.920000,341,303
2025-09-03T09:30:07.420000,DEMO,99.910000,99.930000,342,306
2025-09-03T09:30:07.430000,DEMO,99.910000,99.930000,343,309
2025-09-03T09:30:07.440000,DEMO,99.910000,99.930000,344,312
2025-09-03T09:30:07.450000,DEMO,99.910000,99.930000,345,315
2025-09-03T09:30:07.460000,DEMO,99.910000,99.930000,346,318
2025-09-03T09:30:07.470000,DEMO,99.910000,99.930000,347,321
2025-09-03T09:30:07.480000,DEMO,99.910000,99.930000,348,324
2025-09-03T09:30:07.490000,DEMO,99.920000,99.940000,349,327
2025-09-03T09:30:07.500000,DEMO,99.920000,99.940000,300,280
2025-09-03T09:30:07.510000,DEMO,99.920000,99.940000,301,283
2025-09-03T09:30:07.520000,DEMO,99.920000,99.940000,302,286
2025-09-03T09:30:07.530000,DEMO,99.920000,99.940000,303,289
2025-09-03T09:30:07.540000,DEMO,99.900000,99.920000,304,292
2025-09-03T09:30:07.550000,DEMO,99.900000,99.920000,305,295
2025-09-03T09:30:07.560000,DEMO,99.910000,99.930000,306,298
2025-09-03T09:30:07.570000,DEMO,99.910000,99.930000,307,301
2025-09-03T09:30:07.580000,DEMO,99.910000,99.930000,308,304
2025-09-03T09:30:07.590000,DEMO,99.910000,99.930000,309,307
2025-09-03T09:30:07.600000,DEMO,99.910000,99.930000,310,310
2025-09-03T09:30:07.610000,DEMO,99.910000,99.930000,311,313
2025-09-03T09:30:07.620000,DEMO,99.910000,99.930000,312,316
2025-09-03T09:30:07.630000,DEMO,99.920000,99.940000,313,319
2025-09-03T09:30:07.640000,DEMO,99.920000,99.940000,314,322
2025-09-03T09:30:07.650000,DEMO,99.920000,99.940000,315,325
2025-09-03T09:30:07.660000,DEMO,99.920000,99.940000,316,328
2025-09-03T09:30:07.670000,DEMO,99.900000,99.920000,317,281
2025-09-03T09:30:07.680000,DEMO,99.900000,99.920000,318,284
2025-09-03T09:30:07.690000,DEMO,99.900000,99.920000,319,287
2025-09-03T09:30:07.700000,DEMO,99.910000,99.930000,320,290
2025-09-03T09:30:07.710000,DEMO,99.910000,99.930000,321,293
2025-09-03T09:30:07.720000,DEMO,99.910000,99.930000,322,296
2025-09-03T09:30:07.730000,DEMO,99.910000,99.930000,323,299
2025-09-03T09:30:07.740000,DEMO,99.910000,99.930000,324,302
2025-09-03T09:30:07.750000,DEMO,99.910000,99.930000,325,305
2025-09-03T09:30:07.760000,DEMO,99.910000,99.930000,326,308
2025-09-03T09:30:07.770000,DEMO,99.920000,99.940000,327,311
2025-09-03T09:30:07.780000,DEMO,99.920000,99.940000,328,314
2025-09-03T09:30:07.790000,DEMO,99.920000,99.940000,329,317
2025-09-03T09:30:07.800000,DEMO,99.900000,99.920000,330,320
2025-09-03T09:30:07.810000,DEMO,99.900000,99.920000,331,323
2025-09-03T09:30:07.820000,DEMO,99.900000,99.920000,332,326
2025-09-03T09:30:07.830000,DEMO,99.900000,99.920000,333,329
2025-09-03T09:30:07.840000,DEMO,99.910000,99.930000,334,282
2025-09-03T09:30:07.850000,DEMO,99.910000,99.930000,335,285
2025-09-03T09:30:07.860000,DEMO,99.910000,99.930000,336,288
2025-09-03T09:30:07.870000,DEMO,99.910000,99.930000,337,291
2025-09-03T09:30:07.880000,DEMO,99.910000,99.930000,338,294
2025-09-03T09:30:07.890000,DEMO,99.910000,99.930000,339,297
2025-09-03T09:30:07.900000,DEMO,99.910000,99.930000,340,300
2025-09-03T09:30:07.910000,DEMO,99.920000,99.940000,341,303
2025-09-03T09:30:07.920000,DEMO,99.920000,99.940000,342,306
2025-09-03T09:30:07.930000,DEMO,99.900000,99.920000,343,309
2025-09-03T09:30:07.940000,DEMO,99.900000,99.920000,344,312
2025-09-03T09:30:07.950000,DEMO,99.900000,99.920000,345,315
2025-09-03T09:30:07.960000,DEMO,99.900000,99.920000,346,318
2025-09-03T09:30:07.970000,DEMO,99.900000,99.920000,347,321
